GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GNW001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Per capita income in 1999
"G2100550","2000","3","6","Kentucky","21","Crittenden","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crittenden County",15262
"G2100570","2000","3","6","Kentucky","21","Cumberland","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cumberland County",12643
"G2100590","2000","3","6","Kentucky","21","Daviess","059",,,,,,,,,,,,,"5990","9999","9999",,,,,,,,"Daviess County",18739
"G2100610","2000","3","6","Kentucky","21","Edmonson","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Edmonson County",14480
"G2100630","2000","3","6","Kentucky","21","Elliott","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elliott County",12067
"G2100650","2000","3","6","Kentucky","21","Estill","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Estill County",12285
"G2100670","2000","3","6","Kentucky","21","Fayette","067",,,,,,,,,,,,,"4280","9999","9999",,,,,,,,"Fayette County",23109
"G2100690","2000","3","6","Kentucky","21","Fleming","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fleming County",14214
"G2100710","2000","3","6","Kentucky","21","Floyd","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Floyd County",12442
"G2100730","2000","3","6","Kentucky","21","Franklin","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",21229
"G2100750","2000","3","6","Kentucky","21","Fulton","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fulton County",14309
"G2100770","2000","3","6","Kentucky","21","Gallatin","077",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Gallatin County",16416
"G2100790","2000","3","6","Kentucky","21","Garrard","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garrard County",16915
"G2100810","2000","3","6","Kentucky","21","Grant","081",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Grant County",16776
"G2100830","2000","3","6","Kentucky","21","Graves","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Graves County",16834
"G2100850","2000","3","6","Kentucky","21","Grayson","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grayson County",14759
"G2100870","2000","3","6","Kentucky","21","Green","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Green County",16107
"G2100890","2000","3","6","Kentucky","21","Greenup","089",,,,,,,,,,,,,"3400","9999","9999",,,,,,,,"Greenup County",17137
"G2100910","2000","3","6","Kentucky","21","Hancock","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hancock County",16623
"G2100930","2000","3","6","Kentucky","21","Hardin","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardin County",17487
"G2100950","2000","3","6","Kentucky","21","Harlan","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harlan County",11585
"G2100970","2000","3","6","Kentucky","21","Harrison","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrison County",17478
"G2100990","2000","3","6","Kentucky","21","Hart","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hart County",13495
"G2101010","2000","3","6","Kentucky","21","Henderson","101",,,,,,,,,,,,,"2440","9999","9999",,,,,,,,"Henderson County",18470
"G2101030","2000","3","6","Kentucky","21","Henry","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henry County",17846
"G2101050","2000","3","6","Kentucky","21","Hickman","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hickman County",17279
"G2101070","2000","3","6","Kentucky","21","Hopkins","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hopkins County",17382
"G2101090","2000","3","6","Kentucky","21","Jackson","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",10711
"G2101110","2000","3","6","Kentucky","21","Jefferson","111",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Jefferson County",22352
"G2101130","2000","3","6","Kentucky","21","Jessamine","113",,,,,,,,,,,,,"4280","9999","9999",,,,,,,,"Jessamine County",18842
"G2101150","2000","3","6","Kentucky","21","Johnson","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",14051
"G2101170","2000","3","6","Kentucky","21","Kenton","117",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Kenton County",22085
"G2101190","2000","3","6","Kentucky","21","Knott","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knott County",11297
"G2101210","2000","3","6","Kentucky","21","Knox","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",10660
"G2101230","2000","3","6","Kentucky","21","Larue","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Larue County",15865
"G2101250","2000","3","6","Kentucky","21","Laurel","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Laurel County",14165
"G2101270","2000","3","6","Kentucky","21","Lawrence","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",12008
"G2101290","2000","3","6","Kentucky","21","Lee","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lee County",13325
"G2101310","2000","3","6","Kentucky","21","Leslie","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Leslie County",10429
"G2101330","2000","3","6","Kentucky","21","Letcher","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Letcher County",11984
"G2101350","2000","3","6","Kentucky","21","Lewis","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",12031
"G2101370","2000","3","6","Kentucky","21","Lincoln","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",13602
"G2101390","2000","3","6","Kentucky","21","Livingston","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Livingston County",17072
"G2101410","2000","3","6","Kentucky","21","Logan","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",15962
"G2101430","2000","3","6","Kentucky","21","Lyon","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",16016
"G2101450","2000","3","6","Kentucky","21","McCracken","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCracken County",19533
"G2101470","2000","3","6","Kentucky","21","McCreary","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McCreary County",9896
"G2101490","2000","3","6","Kentucky","21","McLean","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McLean County",16046
"G2101510","2000","3","6","Kentucky","21","Madison","151",,,,,,,,,,,,,"4280","9999","9999",,,,,,,,"Madison County",16790
"G2101530","2000","3","6","Kentucky","21","Magoffin","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Magoffin County",10685
"G2101550","2000","3","6","Kentucky","21","Marion","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",14472
"G2101570","2000","3","6","Kentucky","21","Marshall","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",18069
"G2101590","2000","3","6","Kentucky","21","Martin","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Martin County",10650
"G2101610","2000","3","6","Kentucky","21","Mason","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",16589
"G2101630","2000","3","6","Kentucky","21","Meade","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meade County",16000
"G2101650","2000","3","6","Kentucky","21","Menifee","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Menifee County",11399
"G2101670","2000","3","6","Kentucky","21","Mercer","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mercer County",17972
"G2101690","2000","3","6","Kentucky","21","Metcalfe","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Metcalfe County",13236
"G2101710","2000","3","6","Kentucky","21","Monroe","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",14365
"G2101730","2000","3","6","Kentucky","21","Montgomery","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",16701
"G2101750","2000","3","6","Kentucky","21","Morgan","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",12657
"G2101770","2000","3","6","Kentucky","21","Muhlenberg","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Muhlenberg County",14798
"G2101790","2000","3","6","Kentucky","21","Nelson","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nelson County",18120
"G2101810","2000","3","6","Kentucky","21","Nicholas","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nicholas County",15880
"G2101830","2000","3","6","Kentucky","21","Ohio","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ohio County",15317
"G2101850","2000","3","6","Kentucky","21","Oldham","185",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Oldham County",25374
"G2101870","2000","3","6","Kentucky","21","Owen","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Owen County",15521
"G2101890","2000","3","6","Kentucky","21","Owsley","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Owsley County",10742
"G2101910","2000","3","6","Kentucky","21","Pendleton","191",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Pendleton County",16551
"G2101930","2000","3","6","Kentucky","21","Perry","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",12224
"G2101950","2000","3","6","Kentucky","21","Pike","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pike County",14005
"G2101970","2000","3","6","Kentucky","21","Powell","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powell County",13060
"G2101990","2000","3","6","Kentucky","21","Pulaski","199",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pulaski County",15352
"G2102010","2000","3","6","Kentucky","21","Robertson","201",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Robertson County",13404
"G2102030","2000","3","6","Kentucky","21","Rockcastle","203",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rockcastle County",12337
"G2102050","2000","3","6","Kentucky","21","Rowan","205",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rowan County",13888
"G2102070","2000","3","6","Kentucky","21","Russell","207",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russell County",13183
"G2102090","2000","3","6","Kentucky","21","Scott","209",,,,,,,,,,,,,"4280","9999","9999",,,,,,,,"Scott County",21490
"G2102110","2000","3","6","Kentucky","21","Shelby","211",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shelby County",20195
"G2102130","2000","3","6","Kentucky","21","Simpson","213",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Simpson County",17150
"G2102150","2000","3","6","Kentucky","21","Spencer","215",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Spencer County",19848
"G2102170","2000","3","6","Kentucky","21","Taylor","217",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taylor County",15162
"G2102190","2000","3","6","Kentucky","21","Todd","219",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Todd County",15462
"G2102210","2000","3","6","Kentucky","21","Trigg","221",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trigg County",17184
"G2102230","2000","3","6","Kentucky","21","Trimble","223",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trimble County",16354
"G2102250","2000","3","6","Kentucky","21","Union","225",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",17465
"G2102270","2000","3","6","Kentucky","21","Warren","227",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Warren County",18847
"G2102290","2000","3","6","Kentucky","21","Washington","229",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",15722
"G2102310","2000","3","6","Kentucky","21","Wayne","231",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",12601
"G2102330","2000","3","6","Kentucky","21","Webster","233",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",15657
"G2102350","2000","3","6","Kentucky","21","Whitley","235",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Whitley County",12777
"G2102370","2000","3","6","Kentucky","21","Wolfe","237",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wolfe County",10321
"G2102390","2000","3","6","Kentucky","21","Woodford","239",,,,,,,,,,,,,"4280","9999","9999",,,,,,,,"Woodford County",22839
"G2200010","2000","3","7","Louisiana","22","Acadia","001",,,,,,,,,,,,,"3880","9999","9999",,,,,,,,"Acadia Parish",13424
"G2200030","2000","3","7","Louisiana","22","Allen","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Allen Parish",13101
"G2200050","2000","3","7","Louisiana","22","Ascension","005",,,,,,,,,,,,,"0760","9999","9999",,,,,,,,"Ascension Parish",17858
"G2200070","2000","3","7","Louisiana","22","Assumption","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Assumption Parish",14008
"G2200090","2000","3","7","Louisiana","22","Avoyelles","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Avoyelles Parish",12146
"G2200110","2000","3","7","Louisiana","22","Beauregard","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Beauregard Parish",15514
"G2200130","2000","3","7","Louisiana","22","Bienville","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bienville Parish",12471
"G2200150","2000","3","7","Louisiana","22","Bossier","015",,,,,,,,,,,,,"7680","9999","9999",,,,,,,,"Bossier Parish",18119
"G2200170","2000","3","7","Louisiana","22","Caddo","017",,,,,,,,,,,,,"7680","9999","9999",,,,,,,,"Caddo Parish",17839
"G2200190","2000","3","7","Louisiana","22","Calcasieu","019",,,,,,,,,,,,,"3960","9999","9999",,,,,,,,"Calcasieu Parish",17710
"G2200210","2000","3","7","Louisiana","22","Caldwell","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Caldwell Parish",13884
"G2200230","2000","3","7","Louisiana","22","Cameron","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cameron Parish",15348
"G2200250","2000","3","7","Louisiana","22","Catahoula","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Catahoula Parish",12608
"G2200270","2000","3","7","Louisiana","22","Claiborne","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Claiborne Parish",13825
"G2200290","2000","3","7","Louisiana","22","Concordia","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Concordia Parish",11966
"G2200310","2000","3","7","Louisiana","22","De Soto","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"De Soto Parish",13606
"G2200330","2000","3","7","Louisiana","22","East Baton Rouge","033",,,,,,,,,,,,,"0760","9999","9999",,,,,,,,"East Baton Rouge Parish",19790
"G2200350","2000","3","7","Louisiana","22","East Carroll","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"East Carroll Parish",9629
"G2200370","2000","3","7","Louisiana","22","East Feliciana","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"East Feliciana Parish",15428
"G2200390","2000","3","7","Louisiana","22","Evangeline","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Evangeline Parish",11432
"G2200410","2000","3","7","Louisiana","22","Franklin","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin Parish",12675
"G2200430","2000","3","7","Louisiana","22","Grant","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant Parish",14410
"G2200450","2000","3","7","Louisiana","22","Iberia","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iberia Parish",14145
"G2200470","2000","3","7","Louisiana","22","Iberville","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iberville Parish",13272
"G2200490","2000","3","7","Louisiana","22","Jackson","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson Parish",15354
"G2200510","2000","3","7","Louisiana","22","Jefferson","051",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"Jefferson Parish",19953
"G2200530","2000","3","7","Louisiana","22","Jefferson Davis","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson Davis Parish",13398
"G2200550","2000","3","7","Louisiana","22","Lafayette","055",,,,,,,,,,,,,"3880","9999","9999",,,,,,,,"Lafayette Parish",19371
"G2200570","2000","3","7","Louisiana","22","Lafourche","057",,,,,,,,,,,,,"3350","9999","9999",,,,,,,,"Lafourche Parish",15809
"G2200590","2000","3","7","Louisiana","22","La Salle","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"La Salle Parish",14033
"G2200610","2000","3","7","Louisiana","22","Lincoln","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln Parish",14313
"G2200630","2000","3","7","Louisiana","22","Livingston","063",,,,,,,,,,,,,"0760","9999","9999",,,,,,,,"Livingston Parish",16282
"G2200650","2000","3","7","Louisiana","22","Madison","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison Parish",10114
"G2200670","2000","3","7","Louisiana","22","Morehouse","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morehouse Parish",13197
"G2200690","2000","3","7","Louisiana","22","Natchitoches","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Natchitoches Parish",13743
"G2200710","2000","3","7","Louisiana","22","Orleans","071",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"Orleans Parish",17258
"G2200730","2000","3","7","Louisiana","22","Ouachita","073",,,,,,,,,,,,,"5200","9999","9999",,,,,,,,"Ouachita Parish",17084
"G2200750","2000","3","7","Louisiana","22","Plaquemines","075",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"Plaquemines Parish",15937
"G2200770","2000","3","7","Louisiana","22","Pointe Coupee","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pointe Coupee Parish",15387
"G2200790","2000","3","7","Louisiana","22","Rapides","079",,,,,,,,,,,,,"0220","9999","9999",,,,,,,,"Rapides Parish",16088
"G2200810","2000","3","7","Louisiana","22","Red River","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Red River Parish",12119
"G2200830","2000","3","7","Louisiana","22","Richland","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richland Parish",12479
"G2200850","2000","3","7","Louisiana","22","Sabine","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sabine Parish",15199
"G2200870","2000","3","7","Louisiana","22","St Bernard","087",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"St. Bernard Parish",16718
"G2200890","2000","3","7","Louisiana","22","St Charles","089",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"St. Charles Parish",19054
"G2200910","2000","3","7","Louisiana","22","St Helena","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Helena Parish",12318
"G2200930","2000","3","7","Louisiana","22","St James","093",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"St. James Parish",14381
"G2200950","2000","3","7","Louisiana","22","St John The Baptist","095",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"St. John the Baptist Parish",15445
"G2200970","2000","3","7","Louisiana","22","St Landry","097",,,,,,,,,,,,,"3880","9999","9999",,,,,,,,"St. Landry Parish",12042
"G2200990","2000","3","7","Louisiana","22","St Martin","099",,,,,,,,,,,,,"3880","9999","9999",,,,,,,,"St. Martin Parish",13619
"G2201010","2000","3","7","Louisiana","22","St Mary","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Mary Parish",13399
"G2201030","2000","3","7","Louisiana","22","St Tammany","103",,,,,,,,,,,,,"5560","9999","9999",,,,,,,,"St. Tammany Parish",22514
"G2201050","2000","3","7","Louisiana","22","Tangipahoa","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tangipahoa Parish",14461
"G2201070","2000","3","7","Louisiana","22","Tensas","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tensas Parish",12622
"G2201090","2000","3","7","Louisiana","22","Terrebonne","109",,,,,,,,,,,,,"3350","9999","9999",,,,,,,,"Terrebonne Parish",16051
"G2201110","2000","3","7","Louisiana","22","Union","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union Parish",14819
"G2201130","2000","3","7","Louisiana","22","Vermilion","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vermilion Parish",14201
"G2201150","2000","3","7","Louisiana","22","Vernon","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vernon Parish",14036
"G2201170","2000","3","7","Louisiana","22","Washington","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington Parish",12915
"G2201190","2000","3","7","Louisiana","22","Webster","119",,,,,,,,,,,,,"7680","9999","9999",,,,,,,,"Webster Parish",15203
"G2201210","2000","3","7","Louisiana","22","West Baton Rouge","121",,,,,,,,,,,,,"0760","9999","9999",,,,,,,,"West Baton Rouge Parish",15773
"G2201230","2000","3","7","Louisiana","22","West Carroll","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"West Carroll Parish",12302
"G2201250","2000","3","7","Louisiana","22","West Feliciana","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"West Feliciana Parish",16201
"G2201270","2000","3","7","Louisiana","22","Winn","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winn Parish",11794
"G2300010","2000","1","1","Maine","23","Androscoggin","001",,,,,,,,,,,,,"####","9999","4243",,,,,,,,"Androscoggin County",18734
"G2300030","2000","1","1","Maine","23","Aroostook","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Aroostook County",15033
"G2300050","2000","1","1","Maine","23","Cumberland","005",,,,,,,,,,,,,"####","9999","6403",,,,,,,,"Cumberland County",23949
"G2300070","2000","1","1","Maine","23","Franklin","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",15796
"G2300090","2000","1","1","Maine","23","Hancock","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hancock County",19809
"G2300110","2000","1","1","Maine","23","Kennebec","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kennebec County",18520
"G2300130","2000","1","1","Maine","23","Knox","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",19981
"G2300150","2000","1","1","Maine","23","Lincoln","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",20760
"G2300170","2000","1","1","Maine","23","Oxford","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oxford County",16945
"G2300190","2000","1","1","Maine","23","Penobscot","019",,,,,,,,,,,,,"####","9999","0733",,,,,,,,"Penobscot County",17801
"G2300210","2000","1","1","Maine","23","Piscataquis","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Piscataquis County",14374
"G2300230","2000","1","1","Maine","23","Sagadahoc","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sagadahoc County",20378
"G2300250","2000","1","1","Maine","23","Somerset","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Somerset County",15474
"G2300270","2000","1","1","Maine","23","Waldo","027",,,,,,,,,,,,,"####","9999","9999",,,,,,,,"Waldo County",17438
"G2300290","2000","1","1","Maine","23","Washington","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",14119
"G2300310","2000","1","1","Maine","23","York","031",,,,,,,,,,,,,"####","####","9999",,,,,,,,"York County",21225
"G2400010","2000","3","5","Maryland","24","Allegany","001",,,,,,,,,,,,,"1900","9999","9999",,,,,,,,"Allegany County",16780
